id,votes_no,votes_1,votes_2,votes_3,votes_4,votes_5
955471878692290560,1,0,0,0,0,0
955473787641913348,4,0,0,0,0,0
955484330133946368,0,2,0,2,0,0
955491556701687808,2,0,0,0,0,0
955562226039115781,0,1,0,0,1,0
955596735061155840,1,1,0,0,0,0
955598458915663872,1,0,0,0,0,0
955616830663651328,1,2,0,0,0,0
955626374651314177,2,0,0,0,0,0
955632478097731584,2,0,1,0,0,0
955637973487267841,0,2,0,1,0,0
955643756421763075,0,0,0,1,0,0
955651303849435136,0,0,1,1,1,0
955653073124249602,0,1,0,0,0,0
955668169716150272,2,0,0,0,0,0
955711816759496704,2,0,0,0,0,0
955726800717565952,0,2,1,0,0,0
955750619024896002,0,1,1,1,0,0
955764769851617281,3,0,0,0,0,0
955796427304849408,1,0,0,0,0,0
955802308574523393,0,1,0,1,1,0
955815247788544002,2,1,0,0,0,0
955819166413434880,0,2,0,0,0,0
955821653103202304,1,0,0,0,0,0
955827267560787970,1,0,0,0,0,0
955860162488819713,0,1,1,1,0,0
955862710071128064,0,0,1,1,0,0
955868628993396736,0,3,0,0,0,0
955877797934850048,0,0,0,1,1,1
955877815106359296,1,2,0,0,0,0
955886620477181952,1,0,0,0,0,0
955900549387481088,0,1,0,0,0,0
955909761307783168,0,1,1,1,0,0
955914294696337410,0,1,0,0,0,0
955916858946981890,0,2,0,0,0,0
955924100576305152,0,3,0,0,0,0
955925745993383937,0,0,2,1,0,0
955953293062123521,0,1,0,1,0,0
955954299841974272,2,1,0,0,0,0
955966967298617345,2,0,1,0,0,0
955967158248525825,1,0,1,1,0,0
955983495649681408,0,1,0,1,2,0
955984498654629888,1,0,1,0,0,0
956000360144953344,0,0,1,1,0,0
956013694269321216,0,2,0,1,0,0
956039656503762944,1,2,0,1,0,0
956049875971530753,2,0,0,0,0,0
956059377542287361,1,0,0,0,0,0
956097740429320192,0,0,2,1,1,0
956111214505086977,1,0,0,0,0,0
956111683705016321,2,0,0,0,0,0
956125234452684800,2,0,0,0,0,0
956142326241546242,0,0,1,1,0,0
956143207573868544,3,0,0,0,0,0
956170565370482695,1,0,0,0,0,0
956187997199839232,1,0,0,0,0,0
956196653190471680,2,2,0,0,0,0
956197673715077121,3,0,0,0,0,0
956200236791353344,0,0,0,1,0,0
956205083452231680,1,2,0,0,0,0
956211751946735617,0,1,0,1,0,0
956226852518952960,0,1,0,0,0,0
956257051730108416,0,2,0,1,0,0
956282989431926784,1,0,0,0,0,0
956287249292828672,2,0,0,0,0,0
956296122879930368,2,0,0,0,0,0
956302348606849024,1,2,0,0,0,0
956321048236118019,0,1,1,1,1,0
956406164668977152,3,0,0,0,0,0
956421050010685440,1,0,1,0,0,0
956421792167538688,2,0,0,0,0,0
956441864286093312,0,0,0,3,0,0
956449614806298624,1,0,0,0,0,0
956450281977532416,3,0,0,0,0,0
956476398146805760,1,0,0,0,0,0
956506985645690880,1,0,0,0,0,0
956516569680662528,1,0,0,0,0,0
956525969526919168,0,2,0,0,0,0
956534746883993602,2,0,0,0,0,0
956559041873915905,1,0,0,0,0,0
956562681498079233,0,0,0,2,0,0
956577930737537024,2,1,0,0,0,0
956580806524366848,1,1,0,0,0,0
956585016661770242,0,2,0,0,0,0
956591569704030209,2,0,0,0,0,0
956604337962213377,1,0,0,0,0,0
956619440451330048,0,2,1,0,0,0
956625946248925195,1,0,0,0,0,0
956627272483721222,2,1,0,0,0,0
956634537294876672,1,0,0,0,0,0
956673064632225792,2,0,0,0,0,0
956698286026522624,3,1,0,0,0,0
956721602447794182,0,2,0,0,0,0
956723117468069889,1,0,1,0,0,0
956723420280115202,0,2,0,0,0,0
956727225134481408,1,0,0,0,0,0
956728264504070144,2,0,0,0,0,0
956740234237980672,2,0,0,0,0,0
956924023333679104,0,0,1,1,1,0
956946185058684934,2,0,1,0,0,0
956964895257518080,1,0,0,0,0,0
956972854511325184,0,0,2,0,0,0
956996927291195392,1,0,0,0,0,0
957021071789748224,1,1,1,0,0,0
957021141876473862,1,0,0,0,0,0
957027621145063425,1,0,0,0,0,0
957028871735521281,0,1,1,1,0,0
957034877832089601,1,1,0,0,0,0
957042223438168065,1,0,1,0,1,0
957045045542244352,0,1,0,0,0,0
957046923130802176,0,1,0,1,0,0
957048073930321923,2,1,0,0,0,0
957050073380245509,0,0,0,1,1,0
957055337923739650,1,0,0,0,0,0
957061041422327808,2,0,1,0,0,0
957062597777547265,3,0,1,0,0,0
957064996285972481,1,0,0,0,0,0
957069210768814080,3,0,0,0,0,0
957071907861532672,1,0,0,0,0,0
957074354231283719,1,0,0,0,0,0
957076083677057024,3,0,0,0,0,0
957087522277834752,1,0,0,0,0,0
957089446679187457,0,2,1,0,0,0
957090574833733632,2,0,0,0,0,0
957108628703645696,0,0,0,1,0,0
957123585109262341,1,0,0,0,0,0
957147516042084354,1,0,0,0,0,0
957153453205270528,1,0,0,0,0,0
957155695975165952,1,2,1,0,0,0
957161686061998080,1,1,0,0,0,0
957168049378951168,2,1,0,0,0,0
957193389606428672,1,1,1,0,0,0
957194738754555904,2,0,0,1,0,0
957195189155659776,0,1,1,1,0,0
957200443154853889,0,1,1,0,0,0
957209156506800128,1,0,3,0,0,0
957209876492705796,1,0,0,0,0,0
957242240484741125,1,0,1,1,0,0
957244840676397057,3,0,0,0,0,0
957252093294862337,2,0,0,0,0,0
957254463584161792,0,2,1,0,0,0
957258144715083778,1,1,1,0,0,0
957268589513494528,4,0,0,0,0,0
957272127417257984,0,0,1,0,1,2
957280932062547968,3,0,0,0,0,0
957282552191971329,1,0,0,0,0,0
957296889866674176,0,0,0,1,2,0
957297904070270978,3,0,0,0,0,0
957298292060286977,0,0,0,1,0,0
957298916877152256,1,1,0,0,0,0
957300657937141760,4,0,0,0,0,0
957300902079188998,2,0,0,0,0,0
957306232230109184,3,0,0,0,0,0
957309093634543616,1,0,0,0,0,0
957311610598682625,0,2,0,0,1,0
957314017361412097,0,1,0,0,0,0
957343201827938305,1,0,0,0,0,0
957344213787557888,0,0,0,0,1,0
957346709167923202,2,1,0,0,0,0
957370860226138112,3,0,0,0,0,0
957384092533829633,0,2,1,0,0,1
957389514867003392,0,3,0,0,0,0
957389519371763712,1,0,0,0,0,0
957389996322934784,1,1,0,0,0,0
957398193054126080,1,1,0,0,0,0
957399125066166272,1,0,0,0,0,0
957400009993007104,0,3,0,0,0,0
957401035731062784,3,0,0,0,0,0
957403851165872128,1,0,0,0,0,0
957406558677295105,1,0,1,0,0,0
957425685613744129,2,0,1,0,0,0
957427667627905024,0,0,1,2,0,0
957434810904952833,1,0,0,0,0,0
957435209443618816,3,0,0,0,0,0
957438306643578882,2,0,0,0,0,0
957448855980793856,0,2,0,1,0,0
957449913209577475,3,1,0,0,0,0
957460601730682881,1,1,1,0,0,0
957465011240095745,1,0,0,0,0,0
957486809155559424,1,0,0,0,0,0
957503880283217920,0,1,0,0,1,0
957519850452275201,1,0,0,0,0,0
957521328910880768,1,0,1,1,0,0
957549026379001857,1,0,0,0,0,0
957551326141014017,2,0,0,0,0,0
957551493296672768,0,0,0,2,0,0
957554978830331904,0,2,0,0,0,0
957555137681207296,3,0,0,0,0,0
957557100766552064,1,1,0,1,0,0
957560756047941632,1,0,0,0,0,0
957579189468704769,0,0,0,0,1,0
957585776837103621,3,0,1,0,0,0
957598990379487232,3,0,0,0,0,0
957599369968193538,2,0,0,0,0,0
957602162233757696,0,1,0,0,0,0
957610173366984704,1,0,1,0,0,0
957611430236258305,2,0,0,0,0,0
957611836391780353,1,0,0,0,0,0
957623851747246081,0,0,0,1,0,0
957631106899038210,2,0,0,0,0,0
957639096272375809,0,0,0,0,2,0
957639808356151297,1,0,0,0,0,0
957646206762545152,2,1,0,0,0,0
957672548568850432,2,0,0,0,0,0
957676405021581312,1,0,0,0,0,0
957677730614702080,3,0,0,0,0,0
957683624035446784,2,1,0,0,0,0
957767001107132416,0,0,2,0,0,0
957771423820451841,2,0,0,0,0,0
957782100416983040,0,1,0,0,0,0
957802028738244608,2,0,0,0,0,0
957806515150352391,3,0,0,0,0,0
957827400271675393,0,1,0,0,0,0
957842498952380417,3,0,0,0,0,0
958012468785221633,0,2,0,0,0,0
958025113466802178,2,0,0,0,0,0
958045123270643713,2,1,0,0,0,0
958057240287678464,0,1,2,0,0,0
958069251503480832,0,1,2,0,0,0
958074870478397441,2,0,0,0,1,0
958097543140962306,2,0,0,0,0,0
958097709625421824,0,2,1,0,0,0
958114289264443392,2,0,0,0,0,0
958133283770036224,0,1,0,0,1,0
958173439520473088,2,0,0,0,0,0
958174688974225408,2,0,0,0,0,0
958189028356050944,1,0,0,0,0,0
958189784802852866,3,0,0,0,0,0
958192830895280128,0,0,2,0,0,0
958226408832229377,1,0,0,0,0,0
958254098243112960,0,1,0,1,0,0
958322933209948161,2,1,0,0,0,0
958346620780863488,1,1,0,0,0,0
958355882311479301,0,0,2,0,0,0
958371645558788097,1,0,0,0,0,0
958374917975797760,0,0,0,1,0,0
958386079979073536,0,4,0,0,0,0
958400418236850176,1,0,0,0,0,0
958401179536343040,1,1,0,0,0,0
958430617179435008,3,0,0,0,0,0
958460816004714496,2,0,0,0,0,0
958471278188548102,3,1,0,0,0,0
958491775328387072,1,1,1,0,0,0
958515424475348992,2,0,0,0,0,0
958537073207656448,0,1,0,0,1,0
958552068670873600,2,0,0,0,0,0
958575805621252098,1,0,0,0,0,0
958604895854235648,1,0,0,1,0,0
958622820493381632,0,0,0,3,0,0
958636617509605376,1,1,0,1,0,0
958652357734256648,1,0,0,0,0,0
958699365048209408,0,1,1,0,1,0
958726796702355458,0,1,0,0,0,0
958771514983231495,1,1,1,0,0,0
958795775538057218,1,2,0,0,0,0
958808867709702144,0,0,0,1,0,0
958821181385211904,1,0,0,0,0,0
958827230011932672,2,0,0,0,1,0
958844424028553217,1,1,0,0,0,0
958848794052964353,1,0,0,0,0,0
958884614776508417,1,0,0,0,0,0
958885382082441221,1,1,0,0,0,0
958902476836519936,3,0,0,0,0,0
958929407258787840,3,0,0,0,0,0
958981529497165824,2,0,0,0,0,0
959002061764374528,1,0,0,0,0,0
959010851767365632,2,0,0,0,0,0
959059634320543745,0,1,1,0,0,0
959102718471229442,0,0,2,1,1,0
959106941036441600,3,0,0,0,0,0
959115077923328000,1,0,0,0,0,0
959125955611475968,1,0,0,0,0,0
959132577893363712,0,2,0,0,0,0
959141052991946752,2,0,0,0,0,0
959151430761402373,1,0,1,0,0,0
959156152725487616,4,0,0,0,0,0
959156403574276096,0,1,0,1,0,0
959171842132070400,1,1,0,0,0,0
959195264631308289,3,0,0,0,0,0
959195777523441664,1,1,0,0,0,0
959230137152802816,2,0,0,0,0,0
959231652797988864,1,0,0,0,0,0
959244674446831616,1,0,0,0,0,0
959258823608422400,1,0,0,0,0,0
959278725224316928,3,0,0,0,0,0
959282061549780993,1,0,1,1,0,0
959292050259591168,1,1,1,0,0,0
959330604079828992,1,0,0,0,0,0
959341442366889984,0,1,0,0,0,0
959356435846057984,0,1,1,0,0,0
959389342404882432,3,0,0,0,0,0
959391979389050880,1,2,0,0,0,0
959443045237145600,0,2,0,0,0,0
959454061606195200,2,0,0,0,0,0
959458145683759109,4,0,0,0,0,0
959462256802189312,0,0,1,0,1,1
959473242221129728,0,1,0,2,0,0
959484093133217792,0,1,1,0,0,0
959487660564807680,1,0,0,0,0,0
959496321265733632,0,0,3,0,0,0
959503214633803778,1,1,1,0,0,0
959513921727156224,4,0,0,0,0,0
959515142420656128,1,0,0,0,0,0
959521807819788289,2,0,0,0,0,0
959522856601255936,1,0,0,0,0,0
959532026687827968,1,0,0,0,0,0
959563839393054723,0,2,0,0,0,0
959569942906580992,1,0,0,0,0,0
959587282910097408,3,1,0,0,0,0
959608018240458752,1,0,0,0,0,0
959609140791328768,3,0,0,0,0,0
959612410242977792,0,0,0,1,1,0
959614286468435970,1,0,0,0,0,0
959615040595922945,2,0,0,0,0,0
959617841833136129,3,0,0,0,0,0
959618224395620352,1,0,0,0,0,0
959618616969846784,2,0,0,0,0,0
959619168348835841,1,0,0,0,0,0
959619907368439809,1,0,0,0,0,0
959620402136920068,2,0,0,0,0,0
959624239149072389,0,1,0,2,1,0
959632863892312064,2,0,0,0,0,0
959637676788994048,1,0,0,0,0,0
959642061296332800,2,0,0,0,0,0
959659453971869696,0,2,0,0,0,0
959680013539971072,0,1,0,0,0,0
959720499445157889,3,0,0,0,0,0
959721932022304768,2,0,0,0,0,0
959746462774067200,1,0,1,0,0,0
959780307149971456,0,0,1,0,0,0
959793150234591232,1,0,0,2,0,0
959795007724097536,0,1,0,0,1,0
959800434046259200,3,0,0,0,0,0
959815159563935745,2,0,0,0,0,0
959824011264974849,0,1,0,0,0,0
959824705493577728,0,1,0,0,0,0
959826552484659201,2,0,0,0,0,0
959835632053841920,2,0,0,0,0,0
959850731636277249,0,0,0,1,0,0
959853132472901632,0,1,0,0,0,0
959874412630683653,2,0,0,0,0,0
959926229187964928,3,0,0,0,0,0
959936627488550913,2,1,1,0,0,0
959948884356321280,2,0,0,0,0,0
959956428705341441,2,0,0,0,0,0
959963617834790912,0,0,0,0,1,0
960000712162856961,1,0,0,0,0,0
960028361698500609,3,0,0,0,0,0
960073153308430336,2,0,0,0,0,0
960090413599162368,1,1,1,0,0,0
960122061803999232,0,0,1,0,0,0
960135222770786304,0,0,3,1,0,0
960148829340397568,3,0,0,0,0,0
960157884981002240,1,1,0,0,0,0
960166053291724801,1,0,1,1,0,0
960167819479363584,2,2,0,0,0,0
960175121771188225,2,0,0,0,0,0
960178478489505792,2,0,0,0,0,0
960179047731990529,2,0,0,0,0,0
960187617643061251,0,1,0,1,0,0
960231304544563200,2,0,1,0,0,0
960231795114545152,2,0,0,0,0,0
960244205791694848,2,0,0,0,0,0
960258084189982720,1,0,0,0,0,0
960273045515587584,3,0,1,0,0,0
960297074079289344,1,1,0,0,0,0
960322716523024385,1,0,0,0,0,0
960323499154866176,1,0,0,0,0,0
960324046100619264,0,2,0,0,0,0
960324920839491584,0,1,1,0,0,0
960325326260842497,2,0,0,0,0,0
960326913519734784,3,0,1,0,0,0
960328026830622723,1,0,0,0,0,0
960333915075493888,1,0,0,0,0,0
960347971224141824,2,0,0,0,0,0
960349678956097537,1,1,0,0,0,0
960352494202359809,1,0,0,0,0,0
960354423888384001,2,0,0,0,0,0
960373789602271232,0,0,0,2,0,0
960385161639727104,1,0,2,0,0,0
960403310627966976,2,0,0,0,0,0
960433379916369920,2,1,1,0,0,0
960467270245015553,1,0,0,0,0,0
960468050041626624,0,0,0,0,0,1
960513031133454338,1,1,0,0,0,0
960516617007456256,0,1,0,0,0,0
960551218073489408,0,1,1,0,0,0
960564388607528966,1,0,0,0,0,0
960576174056464385,2,0,0,0,0,0
960589910603456512,2,0,0,0,0,0
960591268761034752,0,1,0,1,0,0
960595420064952321,2,0,0,0,0,0
960598248254791681,2,0,0,1,0,0
960614660167872512,1,0,1,1,0,0
960633032721010688,0,0,1,0,0,0
960681201630523393,3,0,0,0,0,0
960696303159189504,1,1,0,0,0,0
960706009818857472,3,1,1,0,0,0
960717185059450880,0,1,0,0,0,0
960736192118640641,0,0,0,2,1,0
960797777625305089,0,3,0,0,0,0
960798705287823360,0,2,0,0,0,0
960815682182148096,0,0,0,1,1,1
960816390663032832,3,0,0,0,0,0
960828079189917696,0,0,1,0,0,0
960829247463051264,2,0,0,0,0,0
960832829826400256,3,0,0,0,0,0
960844417786630145,0,1,0,1,0,0
960858321766027265,0,0,1,0,0,0
960914974431473664,3,0,0,0,0,0
960936532331909120,0,1,1,0,0,0
960937895124025344,1,0,0,0,0,0
960942435844182026,1,1,2,0,0,0
960968403954659328,3,0,0,0,0,0
960968814958608385,3,0,0,0,0,0
960969611251535872,3,0,0,0,0,0
960969708379033605,3,0,0,0,0,0
960970349092507650,0,1,0,0,0,0
960970565266870273,1,0,0,0,0,0
960971163475247105,1,0,0,0,0,0
960972379118809088,0,1,0,0,0,0
960973551443595264,0,4,0,0,0,0
960976693338017792,3,0,0,0,0,0
960977093730463744,2,0,0,0,0,0
960977947640385541,1,0,0,0,0,0
960989633793404928,0,1,0,0,0,0
960989786428379138,1,0,0,0,0,0
961004263248982016,2,0,0,0,0,0
961020702081024000,2,0,0,0,0,0
961023042578239488,0,0,0,2,1,0
961033130911195136,1,0,0,0,0,0
961043996247252992,0,1,1,0,0,0
961050076583026688,0,0,1,0,1,0
961050400995586053,2,0,0,0,0,0
961057425322160128,1,0,1,0,0,0
961132224451153920,1,0,0,0,0,0
961139679092453377,2,0,0,0,0,0
961140246657294342,0,0,1,0,1,0
961159012996837376,2,0,0,0,0,0
961166989942312961,1,0,1,0,0,0
961167087350763522,0,2,0,0,0,0
961218582096072704,1,1,0,0,0,0
961275912154206214,0,2,0,0,0,0
961285183688212480,0,0,0,1,0,0
961300281454559232,0,0,0,1,1,1
961301195586490368,0,1,1,1,0,0
961313648336621568,1,2,0,0,0,0
961314614502936576,1,0,0,0,0,0
961315380298891264,0,1,0,3,0,0
961345579275046912,0,0,0,1,0,0
961349687293960193,4,0,0,0,0,0
961370339228954624,3,0,0,0,0,0
961374275671416833,1,0,0,0,0,0
961386264992845824,3,0,0,0,0,0
961405980771680257,1,0,1,0,0,0
961422459978354688,0,1,0,0,0,0
961479726702452736,1,0,0,0,0,0
961492555966926848,0,1,3,0,0,0
961535489869262848,1,1,0,0,0,0
961547774448820225,2,0,0,0,0,0
961579341833388033,2,0,0,0,0,0
961579464038731778,1,0,0,1,0,0
961607004040187909,1,0,0,0,0,0
961608135889874944,0,1,1,0,0,0
961614557197283328,2,0,0,0,0,0
961632826264293379,1,2,0,0,0,0
961635172704751617,2,0,0,0,0,0
961638322388062208,2,0,0,0,0,0
961644315977179141,2,0,0,0,0,0
961658408008118272,1,1,2,0,0,0
961662436712570884,2,1,1,0,0,0
961673855248011264,2,0,0,0,0,0
961677767908605952,0,0,1,0,0,0
961678922072150019,3,0,0,0,0,0
961706895395426305,0,2,0,0,0,0
961707967199539216,1,1,0,1,0,0
961707969090998272,0,1,2,0,0,0
961725061467131906,2,1,0,0,0,0
961735054975258624,1,0,0,0,0,0
961738168184668160,2,0,0,0,0,0
961749747638980613,3,0,0,0,0,0
961759890107715584,2,0,0,0,0,0
961768368326918144,0,0,1,1,0,0
961775455769591808,5,1,0,0,0,0
961776972996268032,2,0,0,0,0,0
961777164805959681,1,1,0,0,0,0
961798564937547777,1,0,0,1,0,0
961802650344968193,2,0,0,0,0,0
961819706473590787,2,0,0,0,0,0
961837079712866304,2,3,0,0,0,0
961837965973405696,1,0,0,1,0,0
961867023927013376,3,0,0,0,0,0
961868928405274624,1,0,2,0,0,0
961893183335682048,1,0,0,0,0,0
961919792163803141,1,0,0,0,0,0
961920762373394432,1,1,0,1,0,0
961932626780131328,1,0,0,0,0,0
961938646344654849,1,0,0,0,0,0
961938657908219905,1,0,0,0,0,0
961948802528763907,2,0,0,0,0,0
961994451248930817,2,0,0,0,0,0
961994859581026304,0,0,0,0,1,0
961999386850025472,0,1,1,1,0,0
962001853847306240,1,1,0,0,0,0
962024840495480838,2,0,0,0,0,0
962068059354685441,2,0,0,0,0,0
962085456920768514,2,0,0,0,0,0
962088803832868865,1,0,0,0,0,0
962096073119551488,3,0,0,0,0,0
962100557484732416,1,0,1,0,0,0
962103515987443713,2,0,0,0,0,0
962106357808795648,0,1,1,1,0,0
962122811501400064,0,0,1,0,0,0
962140283113820160,1,0,0,0,0,0
962160955713966080,2,0,0,0,0,0
962175804812726272,0,1,1,1,0,0
962176990131482624,2,0,0,0,0,0
962199331133624320,1,0,0,0,0,0
962222603527245824,1,1,0,0,0,0
962237665289662465,2,1,0,0,0,0
962252233801912320,1,1,0,0,0,0
962255104526123008,1,1,0,0,0,0
962272056359489536,2,0,0,0,0,0
962342146605895682,0,1,0,0,0,0
962355982075490305,0,1,1,0,0,0
962391197502398466,3,0,0,0,0,0
962399063047049217,0,3,1,0,0,0
962402547326578688,1,0,0,0,0,0
962443986832166918,3,0,0,0,0,0
962459628838809601,3,0,0,0,0,0
962461499074732034,1,0,0,0,0,0
962469052521369600,2,0,0,0,0,0
962471359396892674,0,1,0,0,0,0
962478043829747712,2,0,0,0,0,0
962483320746663936,1,1,0,0,0,0
962488650867998720,0,2,0,0,0,0
962500693268541440,1,0,0,0,0,0
962500992523751425,1,0,0,0,0,0
962508241799340032,1,0,2,0,0,0
962508339082121216,1,0,0,0,0,0
962509284964753408,3,0,0,0,0,0
962523343516704769,0,1,0,1,0,0
962565498213949440,1,0,0,0,0,0
962581330516234240,2,0,0,0,0,0
962591656867500033,1,0,0,0,0,0
962595292758585344,1,2,0,0,0,0
962603467213811713,0,0,0,2,0,0
962607337080057856,0,1,1,0,0,0
962633723580690432,1,0,0,0,0,0
962658103874465793,1,0,1,0,0,0
962676606853632000,1,0,0,0,0,0
962677812028207105,1,0,0,0,0,0
962703229309128705,2,0,0,0,0,0
962704492373397504,1,0,0,0,0,0
962704533963984898,2,2,0,0,0,0
962719634951585792,0,0,2,1,0,0
962722642770956289,1,0,0,0,0,0
962724287865131008,0,1,0,0,0,0
962725230824378369,2,0,0,0,0,0
962728236605165568,2,0,0,0,0,0
962734446091866112,4,0,0,0,0,0
962765117938176005,1,0,0,0,0,0
962801811227803648,0,0,3,0,0,0
962810229913149440,0,1,0,0,0,0
962817762082066432,1,1,1,0,0,0
962819152921718785,2,1,0,0,0,0
962821346014187520,2,0,0,0,0,0
962825330321838080,0,0,1,0,0,0
962826217283117056,1,0,0,0,0,0
962827387053502464,2,0,0,0,0,0
962830511411552256,2,0,0,0,0,0
962834098564759553,0,1,0,1,1,0
962840431175151616,0,1,0,1,1,0
962847154669748224,1,0,1,0,0,0
962851079737061376,1,0,0,0,0,0
962879115874504704,2,0,0,0,0,0
962883537207742466,2,0,0,0,0,0
962885729872326657,2,0,0,0,0,0
962900829328912384,1,0,0,0,0,0
962915926944358400,3,0,0,0,0,0
962926903870083072,0,0,0,2,1,0
962972114327425024,1,0,0,0,0,0
962973645311225856,3,1,0,0,0,0
962977946364448768,1,2,0,0,0,0
963008720006537216,0,2,0,0,0,0
963008952228368389,2,0,0,0,0,0
963055221126647812,1,0,0,0,0,0
963066748051382272,2,0,0,0,0,0
963083465917911041,1,0,1,0,0,0
963085604564164609,1,0,0,0,0,0
963110623302291456,3,0,0,0,0,0
963121950817181697,1,0,0,0,0,0
963130102270906368,2,0,0,0,0,0
963132678613688322,1,2,0,1,0,0
963139751560859648,1,0,0,0,0,0
963147407205851136,2,0,0,0,0,0
963148288105988096,0,0,0,3,1,0
963172620186222593,1,0,0,0,0,0
963175766358986752,1,1,0,0,0,0
963179314635333633,1,0,0,0,0,0
963195290923814913,2,0,0,0,0,0
963202055816077312,3,1,0,0,0,0
963217918048616449,2,0,0,0,0,0
963237674835472384,1,0,0,2,0,0
963246592789803008,2,0,0,0,0,0
963248362890948609,1,0,0,0,0,0
963259477414858752,3,1,0,0,0,0
963259588777857024,0,1,0,0,0,0
963290015605448706,0,1,0,1,0,0
963292631362162688,2,0,0,0,0,0
963302156639133696,0,4,0,0,0,0
963316604938477568,1,0,1,0,0,0
963328359865421824,0,0,2,0,0,0
963328907041746944,2,0,0,0,0,0
963330397621964800,1,0,0,0,0,0
963341605875978240,2,0,0,0,0,0
963341902522273792,1,0,0,0,0,0
963380035666219008,0,1,0,0,0,0
963429312044007426,0,0,2,0,0,0
963446389236797441,0,1,1,0,0,0
963449174351138819,0,2,0,0,0,0
963451482027765760,1,1,0,0,0,0
963454189711118336,2,0,0,0,0,0
963461675545518080,0,1,1,0,0,0
963474609524785152,1,0,0,0,0,0
963481344771870720,1,1,1,0,0,0
963506069887770629,0,1,1,0,0,0
963510730489323522,1,0,0,0,0,0
963511667693969411,3,0,0,0,0,0
963557173325451264,2,0,0,0,0,0
963574585466740736,0,0,2,0,0,0
963580305209622529,1,0,0,0,0,0
963595403819073536,0,0,1,1,0,0
963598746910064640,1,0,0,0,0,0
963609604159606784,2,0,0,0,0,0
963611005795426305,0,1,1,0,0,0
963611383253405697,1,3,0,0,0,0
963734528572493824,0,1,0,1,0,0
963812733140467712,0,2,0,0,0,0
963833013095235584,1,0,2,1,0,0
963851821448970240,0,1,1,0,0,0
963853225131741184,1,1,0,0,0,0
963884974448566273,1,0,1,0,0,0
963888831916158976,0,0,2,0,0,0
963892431916761095,1,0,0,0,0,0
963902497533431808,2,0,0,0,0,0
963912495164370944,1,3,0,0,0,0
963916533117440000,1,0,0,0,0,0
963920733121458178,1,0,0,0,0,0
963942695323426817,1,0,0,0,0,0
963959547801960448,3,0,1,0,0,0
964118056841633792,0,2,0,0,0,0
964137163456737280,0,1,0,0,1,0
964145355775447041,1,0,2,0,0,0
964169187785523200,0,2,0,0,0,0
964179382867775490,0,0,0,1,0,0
964180084922953729,1,0,0,0,0,0
964180635781869568,1,0,0,0,0,0
964229582374105088,0,1,0,0,0,0
964235164816756738,1,1,0,1,0,0
964238386889453570,1,0,3,1,0,0
964248127766253568,1,1,0,0,0,0
964252413468332032,2,0,0,0,0,0
964270526075203585,2,1,0,0,0,0
964299743571644420,1,0,2,0,0,0
964312372897767424,0,0,0,0,1,0
964384994910072832,2,0,0,0,0,0
964410071223451650,2,0,0,0,0,0
964452943004098560,3,0,0,0,0,0
964466319419731969,1,0,2,0,0,0
964479975687630849,2,0,0,0,0,0
964480626924621824,1,0,0,0,0,0
964488388710674432,0,0,0,1,0,1
964516475867299840,2,1,0,0,0,0
964536511780806657,0,0,1,0,0,0
964553964816666624,0,0,1,0,0,0
964570445197594624,0,2,0,0,0,0
964576872238477313,2,0,0,0,0,0
964583116898816000,1,0,0,0,0,0
964637269607895040,0,3,1,0,0,0
964647561608024065,2,0,0,0,0,0
964649155766439936,3,0,0,0,0,0
964652370389970944,1,0,1,0,0,0
964657334344736768,0,0,0,2,0,0
964667469158731777,0,1,1,0,0,0
964676642680594432,1,2,0,0,0,0
964693682187325441,2,0,0,0,0,0
964697669791707136,1,0,0,0,0,0
964716587487023105,1,1,1,0,0,0
964761182354771969,1,0,0,0,0,0
964778148314406912,0,0,1,1,1,0
964837664955478016,1,0,0,0,0,0
964838368965218304,4,0,0,0,0,0
964878862634008583,0,2,0,0,0,0
964888566030532608,1,1,0,0,0,0
964893962384232448,1,0,0,0,0,0
964896069707583488,2,0,0,0,0,0
964915368371384320,1,0,0,0,0,0
964939259399479296,1,0,0,0,0,0
964947277709234176,0,0,1,0,2,0
964961699991343104,0,0,0,1,0,0
964973628533149696,1,0,0,0,0,0
964984559547777024,0,3,0,0,0,0
964986268357746688,2,0,0,0,0,0
964990980406509568,2,0,0,0,0,0
964992454859608065,2,2,1,0,0,0
965014756749852672,0,0,1,0,0,0
965027249962528768,2,0,0,0,0,0
965028335695945728,3,0,0,0,0,0
965029763738939392,1,1,0,0,0,0
965029856160358401,1,1,0,0,0,0
965040434262298634,0,0,2,0,0,0
965055413069713409,1,0,0,0,0,0
965060057997107200,1,0,0,0,0,0
965075158846259201,2,0,0,0,0,0
965090256121835520,0,0,1,0,0,0
965128238853959680,0,1,1,0,1,0
965226824937721856,0,0,1,0,0,0
965231961634689024,0,1,1,0,0,0
965261421075484674,0,1,0,1,0,0
965279562660708352,2,0,0,0,0,0
965300406376108033,1,0,0,2,0,0
965312168634863619,0,0,1,0,0,0
965331848166457345,2,0,0,0,0,0
965347612391034881,1,0,0,0,0,0
965371309692682241,1,0,0,0,0,0
965378895523598337,3,0,0,0,0,0
965379163661262853,3,1,0,0,0,0
965379712133582848,0,0,2,1,0,0
965380468186275840,0,2,0,0,0,0
965389329249001472,0,2,1,0,0,0
965405959526014976,0,1,2,0,0,0
965420128346271744,1,0,1,0,0,0
965438402316390400,2,0,0,0,0,0
965452569253425158,0,0,2,0,0,0
